name,price,rating,reviews_count,source,brand,type,packaging,price_tier,id,scraped_at,image_url
Nescafe Classic Coffee Jar 50g,944.0,0,0,daraz.pk,Nescafe,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Nescafe Classic Coffee Jar 100g,1899.0,0,0,daraz.pk,Nescafe,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Nescafe Classic Coffee Jar 200g,3300.0,0,0,daraz.pk,Nescafe,instant,"{'value': 200.0, 'unit': 'g', 'display': '200g'}",premium,,,
Private Club Espresso Coffee - 50G,730.0,0,0,daraz.pk,Espresso,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Private Club French Vanilla Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
D-Cafe Classic Coffee jar 70g,949.0,0,0,daraz.pk,Unknown,instant,"{'value': 70.0, 'unit': 'g', 'display': '70g'}",low,,,
Roasted Coffee Beans 100g (Mix of Arabica & Robusta) Coffee Beans  100gm,695.0,0,0,daraz.pk,Unknown,beans,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
Private Club Caramel Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Nescafe Coffee 3in1 30 Sachets,1800.0,0,0,daraz.pk,Nescafe,instant,"{'value': 30.0, 'unit': 'count', 'display': '30count'}",mid,,,
Davidoff Cafe Espresso 57 Intense Instant Coffee 100gm Jar,2300.0,0,0,daraz.pk,Davidoff,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Acorn Coffee 100g,560.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
Nescafyyyy Classic Double Filtered Coffee Granule Glass Bottle | 25 cups coffe inside | 50g | In best & orignal quality | Imported,920.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Starbucks creamy vanilla coffee pods 10 ( imported from France),1990.0,0,0,daraz.pk,Unknown,capsule/pod,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Private Club Hazelnut Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
"Coffee Sachets, 2gm, Pack of 10,30 & 60 Sachets)",950.0,0,0,daraz.pk,Unknown,instant,"{'value': 60.0, 'unit': 'count', 'display': '60count'}",low,,,
Private Club - Flavored Coffee - Expresso - 50g (Imported & Halal)- Instant Coffee,795.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Classic Coffee Black Sealed Bottle Original & imported Quality 50g,929.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Medium Roasted Coffee Beans 100 gm,689.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
ABR Gold Coffee – Rich & Aromatic Instant Coffee | 45 Cups of Premium Flavor & Energy,1290.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Coffee Gold (100g)|café Gold Premium Quality & Imported Quality|In very cheap price|Fresh product|,1549.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Klassno Coffee Classic Soluble 1.5g (60 Sachet) (Imported),1440.0,0,0,daraz.pk,Unknown,instant,"{'value': 5.0, 'unit': 'g', 'display': '5g'}",mid,,,
Coffee Sachet 2gm Classic Orignal and Imported Quality (PACK OF 30),929.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
"Alicafe 3-in-1 French Roast Instant Coffee 222g (12 Sachets, 18.5g Each) - Rich Flavor, Convenient Preparation| Imported | In best & original quality",499.0,0,0,daraz.pk,Unknown,instant,"{'value': 222.0, 'unit': 'g', 'display': '222g'}",low,,,
"MultiCafe Classic Pure Instant coffee (25 Saches Box) for 25 Cups, 50 gm box (Expiry Date 2026)",825.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Private Club - Flavored Coffee - French Vanilla - 50g,690.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Naturewell Green Coffee Beans for Weight Loss (Unroasted)-100g,539.0,0,0,daraz.pk,Unknown,beans,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
"Klassno Classic Premium Coffee Beans, 200g",2849.0,0,0,daraz.pk,Unknown,beans,"{'value': 200.0, 'unit': 'g', 'display': '200g'}",premium,,,
Coffee Nescafee Gd 100G (Imported),1650.0,0,0,daraz.pk,Nescafe,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
"Roasted Coffee Beans, Strong Dark Roast, 50g ( From Saudi Arab ) 100% Pure n Natural Whole Beans,Black Coffee Arabica Coffee Beans, 50 Gram",380.0,0,0,daraz.pk,Unknown,beans,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Coffee Extra forte Original 200g Sealed Bottle Imported & Best Quality,2659.0,0,0,daraz.pk,Unknown,instant,"{'value': 200.0, 'unit': 'g', 'display': '200g'}",premium,,,
Private Club Classic Cream Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Indo Cafe Coffee Special Blend - 50Gm- Instant Coffee (Imported & Halal) - For Keto Diet,725.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
"Alicafe 3-in-1 French Roast Instant Coffee 222g (12 Sachets, 18.5g Each) - Rich Flavor, Convenient Preparation| Imported | In best & original quality",570.0,0,0,daraz.pk,Unknown,instant,"{'value': 222.0, 'unit': 'g', 'display': '222g'}",low,,,
Copa Cafe Finest Quality Instant Coffee 45 & 85  Cups 90 & 170 g,1199.0,0,0,daraz.pk,Unknown,instant,"{'value': 170.0, 'unit': 'g', 'display': '170g'}",mid,,,
Ali Café 3 In 1 French Roast Instant Coffee 12 sachet...,500.0,0,0,daraz.pk,Unknown,instant,"{'value': 12.0, 'unit': 'count', 'display': '12count'}",low,,,
Klassno Coffee Classic 1.5g (10 Sachet) (Imported),300.0,0,0,daraz.pk,Unknown,instant,"{'value': 5.0, 'unit': 'g', 'display': '5g'}",low,,,
N.Cafe Black Roast Coffee  50GM,1650.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
"Alicafe 3-in-1 French Roast Instant Coffee 222g (12 Sachets, 18.5g Each) - Rich Flavor, Convenient Preparation",550.0,0,0,daraz.pk,Unknown,instant,"{'value': 222.0, 'unit': 'g', 'display': '222g'}",low,,,
Coffee Sachet 2gm (PACK OF 60) Classic Original & Imported Quality Café,1789.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Coffee Sachet 2gm Classic (PACK OF 60) Orignal and Imported Quality,1779.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
New Good day cappuccino Instant Coffee Indonesia- 2 Sachets,240.0,0,0,daraz.pk,Unknown,instant,"{'value': 2.0, 'unit': 'count', 'display': '2count'}",low,,,
Saudi Qahwa Lite Roasted Saudi Coffee | Ground Coffee Rich in Saffron & Ginger 100G,549.0,0,0,daraz.pk,Unknown,ground,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
Date Seed Coffee 150g,530.0,0,0,daraz.pk,Unknown,instant,"{'value': 150.0, 'unit': 'g', 'display': '150g'}",low,,,
Klassno Coffee Sachet 15 Sachet in Pack (1.5g Each) Imported,489.0,0,0,daraz.pk,Unknown,instant,"{'value': 5.0, 'unit': 'g', 'display': '5g'}",low,,,
Arabica Roasted Coffee Beans -100gm,679.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Private Club - Flavored Coffee - Almond - 50g (Imported & Halal)- Instant Coffee,795.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Klassno Pure Soluble Coffee In Granules 1.5 gr (Pack of 30),790.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
COFFEE | COFFE MATE RICHER & CREAMER | IMPORTED AND ORIGINAL IN BEST QUALITY | 400GRAM,1890.0,0,0,daraz.pk,Unknown,instant,"{'value': 400.0, 'unit': 'g', 'display': '400g'}",mid,,,
Alicafe 3-in-1 French Roast Instant premix coffee 222 gm (18.5gm X 12 Sachets)(pack of 2p),899.0,0,0,daraz.pk,Unknown,instant,"{'value': 12.0, 'unit': 'count', 'display': '12count'}",low,,,
Coffee Copa Cafe Cappuccino 5 in 1 ( 2 sachets),490.0,0,0,daraz.pk,Unknown,instant,"{'value': 2.0, 'unit': 'count', 'display': '2count'}",low,,,
"Brazil Adrano Volcano Coffee, Green Unroasted Coffee Beans-100gm",549.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Fox's Coffee World Bag 90gm,399.0,0,0,daraz.pk,Coffee World,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Copa Cafe Finest Quality Instant Coffee 45 & 85 Cups 90 & 170 g,1198.0,0,0,daraz.pk,Unknown,instant,"{'value': 170.0, 'unit': 'g', 'display': '170g'}",mid,,,
Ulker Cafe Crown Nut Latte Selection,275.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Coffee arabic coffee with cardamom ( From Saudi Arab) 100 Gram,650.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
N.cafe 3 in 1 Milky Ice Choco Coffee 1 Sachet 10.6 gm,275.0,0,0,daraz.pk,Unknown,coffee mix,"{'value': 1.0, 'unit': 'count', 'display': '1count'}",low,,,
klassno classic coffee 100gram,1649.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Private Club - Flavored Coffee - Hazelnut - 50g,690.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
GOOD DAY Vanilla Latte 1 Sachet instant coffee,139.0,0,0,daraz.pk,Unknown,instant,"{'value': 1.0, 'unit': 'count', 'display': '1count'}",low,,,
Bon Aroma Gold Coffee 50g,1249.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",mid,,,
N.Cafe Gold Espresso Coffee 2 G,220.0,0,0,daraz.pk,Espresso,instant,"{'value': 2.0, 'unit': 'g', 'display': '2g'}",low,,,
Instant Coffee 50g,598.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
N.Cafe Mocha Instant Coffee 17g,275.0,0,0,daraz.pk,Unknown,instant,"{'value': 17.0, 'unit': 'g', 'display': '17g'}",low,,,
AL MASNOON Arabic Qahwa/Arabic Coffee Rich with Cardamom & Saffron 50g (pack of 1) 100% Natural,399.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
N.Cafe Cappuccino Coffee 14Gm,275.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Private Club Hazelnut Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Spelt Coffee100g,490.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
Private Club Flavored Coffee - Hazelnut - 50G (Imported & Halal) - Instant Coffee - For Keto Diet,745.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
3 in 1 Coffee - 30 Sachet,2000.0,0,0,daraz.pk,Unknown,coffee mix,"{'value': 30.0, 'unit': 'count', 'display': '30count'}",mid,,,
Private Club Caramel Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Starbucks Vanilla Instant Coffee Sachets,450.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Latte Milk and Foam Coffee Mix 14.5 G,265.0,0,0,daraz.pk,Unknown,coffee mix,"{'value': 5.0, 'unit': 'g', 'display': '5g'}",low,,,
Qassim Mix For Coffee -125 gm,1499.0,0,0,daraz.pk,Unknown,coffee mix,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Kopiko Coffee Shot 50 x 3.5g,449.0,0,0,daraz.pk,Unknown,instant,"{'value': 5.0, 'unit': 'g', 'display': '5g'}",low,,,
Organic Green coffee beans for weight loss 50 gm,349.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Private Club Flavored Coffee - Classic Cream - 50g (Imported & Halal)- Instant Coffee,745.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Cafe Crown Selection Latte 14 G,275.0,0,0,daraz.pk,Unknown,instant,"{'value': 14.0, 'unit': 'g', 'display': '14g'}",low,,,
Klassno 3in1 Coffee mix - Original -20g x 10 sachets (Imported),795.0,0,0,daraz.pk,Unknown,coffee mix,"{'value': 20.0, 'unit': 'g', 'display': '20g'}",low,,,
Kopiko Cappuccino Candy – Kopiko Coffee Candy Made of Real Coffee Beans from Indonesia – Contains Real Coffee Extract for Better Taste – Coffee Bulk Candy – World’s Best Coffee Candy 175 g (pack of 2),777.0,0,0,daraz.pk,Unknown,beans,"{'value': 175.0, 'unit': 'g', 'display': '175g'}",low,,,
CAFEX 3 in 1 Hazelnut Coffee 18 gr,200.0,0,0,daraz.pk,Unknown,coffee mix,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Nescafe Classic Coffee Jar 50g,944.0,0,0,daraz.pk,Nescafe,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Nescafe Classic Coffee Jar 100g,1899.0,0,0,daraz.pk,Nescafe,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Nescafe Classic Coffee Jar 200g,3300.0,0,0,daraz.pk,Nescafe,instant,"{'value': 200.0, 'unit': 'g', 'display': '200g'}",premium,,,
D-Cafe Classic Coffee jar 70g,949.0,0,0,daraz.pk,Unknown,instant,"{'value': 70.0, 'unit': 'g', 'display': '70g'}",low,,,
Nescafe Coffee 3in1 30 Sachets,1800.0,0,0,daraz.pk,Nescafe,instant,"{'value': 30.0, 'unit': 'count', 'display': '30count'}",mid,,,
Private Club Espresso Coffee - 50G,730.0,0,0,daraz.pk,Espresso,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Private Club French Vanilla Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Roasted Coffee Beans 100g (Mix of Arabica & Robusta) Coffee Beans  100gm,695.0,0,0,daraz.pk,Unknown,beans,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
Classic Coffee Black Sealed Bottle Original & imported Quality 50g,929.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Coffee Gold (200g) café Gold Sealed Bottle & Imported Quality,2759.0,0,0,daraz.pk,Unknown,instant,"{'value': 200.0, 'unit': 'g', 'display': '200g'}",premium,,,
Nescafyyyy Classic Double Filtered Coffee Granule Glass Bottle | 25 cups coffe inside | 50g | In best & orignal quality | Imported,920.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Private Club Hazelnut Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Starbucks creamy vanilla coffee pods 10 ( imported from France),1990.0,0,0,daraz.pk,Unknown,capsule/pod,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Coffee Gold (100g)|café Gold Premium Quality & Imported Quality|In very cheap price|Fresh product|,1549.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Coffee Extra forte Original 200g Sealed Bottle Imported & Best Quality,2659.0,0,0,daraz.pk,Unknown,instant,"{'value': 200.0, 'unit': 'g', 'display': '200g'}",premium,,,
Private Club - Flavored Coffee - Expresso - 50g (Imported & Halal)- Instant Coffee,795.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Davidoff Cafe Espresso 57 Intense Instant Coffee 100gm Jar,2300.0,0,0,daraz.pk,Davidoff,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Private Club Caramel Flavored Coffee - 50G,730.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Medium Roasted Coffee Beans 100 gm,689.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Copa Cafe Finest Quality Instant Coffee 45 & 85  Cups 90 & 170 g,1199.0,0,0,daraz.pk,Unknown,instant,"{'value': 170.0, 'unit': 'g', 'display': '170g'}",mid,,,
"Klassno Classic Premium Coffee Beans, 200g",2849.0,0,0,daraz.pk,Unknown,beans,"{'value': 200.0, 'unit': 'g', 'display': '200g'}",premium,,,
bestle coffee mate 400gm,1200.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
"Coffee Sachets, 2gm, Pack of 10,30 & 60 Sachets)",950.0,0,0,daraz.pk,Unknown,instant,"{'value': 60.0, 'unit': 'count', 'display': '60count'}",low,,,
Klassno Coffee Classic Soluble 1.5g (60 Sachet) (Imported),1440.0,0,0,daraz.pk,Unknown,instant,"{'value': 5.0, 'unit': 'g', 'display': '5g'}",mid,,,
Copa Cafe Finest Quality Instant Coffee 45 & 85 Cups 90 & 170 g,1198.0,0,0,daraz.pk,Unknown,instant,"{'value': 170.0, 'unit': 'g', 'display': '170g'}",mid,,,
"Alicafe 3-in-1 French Roast Instant Coffee 222g (12 Sachets, 18.5g Each) - Rich Flavor, Convenient Preparation| Imported | In best & original quality",499.0,0,0,daraz.pk,Unknown,instant,"{'value': 222.0, 'unit': 'g', 'display': '222g'}",low,,,
Naturewell Green Coffee Beans for Weight Loss (Unroasted)-100g,539.0,0,0,daraz.pk,Unknown,beans,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
N.Cafe Black Roast Coffee  50GM,1650.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
"MultiCafe Classic Pure Instant coffee (25 Saches Box) for 25 Cups, 50 gm box (Expiry Date 2026)",825.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Indo Cafe Coffee Special Blend - 50Gm- Instant Coffee (Imported & Halal) - For Keto Diet,725.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Coffee Sachet 2gm (PACK OF 60) Classic Original & Imported Quality Café,1789.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Coffee Sachet 2gm Classic Orignal and Imported Quality (PACK OF 30),929.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Saudi Qahwa Lite Roasted Saudi Coffee | Ground Coffee Rich in Saffron & Ginger 100G,549.0,0,0,daraz.pk,Unknown,ground,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
ABR Gold Coffee – Rich & Aromatic Instant Coffee | 45 Cups of Premium Flavor & Energy,1290.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Pure Roasted Coffee Beans Wayanad Kerala(100gm),670.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Coffee Gold (100g) cafe Gold Sealed Bottle & Imported Quality From Russia,1569.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Coffee Nescafee Gd 100G (Imported),1650.0,0,0,daraz.pk,Nescafe,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Royal Cafe Classic Coffee jar 80g,949.0,0,0,daraz.pk,Unknown,instant,"{'value': 80.0, 'unit': 'g', 'display': '80g'}",low,,,
Green Coffee Beans 113gm,539.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Coffee Sachet 2gm Classic (PACK OF 60) Orignal and Imported Quality,1779.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Nescafe Classic Coffee Jar 50g,944.0,0,0,daraz.pk,Nescafe,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Nescafe Classic Coffee Jar 100g,1899.0,0,0,daraz.pk,Nescafe,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Nescafe Classic Coffee Jar 200g,3300.0,0,0,daraz.pk,Nescafe,instant,"{'value': 200.0, 'unit': 'g', 'display': '200g'}",premium,,,
KLASSNO COFFEE 50g,750.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Coffee Gold (100g)|café Gold Premium Quality & Imported Quality|In very cheap price|Fresh product|,1549.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
Classic Coffee Black Sealed Bottle Original & imported Quality 50g,929.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
D-Cafe Classic Coffee jar 70g,949.0,0,0,daraz.pk,Unknown,instant,"{'value': 70.0, 'unit': 'g', 'display': '70g'}",low,,,
Medium Roasted Coffee Beans 100 gm,689.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Green Coffee Beans 113gm,539.0,0,0,daraz.pk,Unknown,beans,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Coffee Nescafee Gd 100G (Imported),1650.0,0,0,daraz.pk,Nescafe,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",mid,,,
"Alicafe 3-in-1 French Roast Instant Coffee 222g (12 Sachets, 18.5g Each) - Rich Flavor, Convenient Preparation| Imported | In best & original quality",499.0,0,0,daraz.pk,Unknown,instant,"{'value': 222.0, 'unit': 'g', 'display': '222g'}",low,,,
"Coffee Sachets, 2gm, Pack of 10,30 & 60 Sachets)",950.0,0,0,daraz.pk,Unknown,instant,"{'value': 60.0, 'unit': 'count', 'display': '60count'}",low,,,
Royal Cafe Classic Coffee jar 80g,949.0,0,0,daraz.pk,Unknown,instant,"{'value': 80.0, 'unit': 'g', 'display': '80g'}",low,,,
Private Club Espresso Coffee - 50G,666.0,0,0,daraz.pk,Espresso,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Roasted Coffee Beans 100g (Mix of Arabica & Robusta) Coffee Beans  100gm,695.0,0,0,daraz.pk,Unknown,beans,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
"Alicafe 3-in-1 French Roast Instant Coffee 222g (12 Sachets, 18.5g Each) - Rich Flavor, Convenient Preparation| Imported | In best & original quality",570.0,0,0,daraz.pk,Unknown,instant,"{'value': 222.0, 'unit': 'g', 'display': '222g'}",low,,,
Private Club Flavored Coffee - 50g Imported Made in Indonesia,705.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Nescafe Coffee 3in1 30 Sachets,1800.0,0,0,daraz.pk,Nescafe,instant,"{'value': 30.0, 'unit': 'count', 'display': '30count'}",mid,,,
Acorn Coffee 100g,560.0,0,0,daraz.pk,Unknown,instant,"{'value': 100.0, 'unit': 'g', 'display': '100g'}",low,,,
COFFEE MATE 400GM,4622.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",premium,,,
bestle coffee mate 400gm,1200.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Private Club - Flavored Coffee - Expresso - 50g (Imported & Halal)- Instant Coffee,795.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Coffee Choco Hazelnut Ice 25g,195.0,0,0,daraz.pk,Unknown,instant,"{'value': 25.0, 'unit': 'g', 'display': '25g'}",low,,,
Starbucks creamy vanilla coffee pods 10 ( imported from France),1990.0,0,0,daraz.pk,Unknown,capsule/pod,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",mid,,,
Coffee Gold (50g) cafe Gold Sealed Bottle long Expiry & Imported Quality from Russia,989.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Alicafe 3-in-1 French Roast Instant premix coffee 222 gm (18.5gm X 12 Sachets) with (Cream+Sugar+Choco Granules),520.0,0,0,daraz.pk,Unknown,instant,"{'value': 12.0, 'unit': 'count', 'display': '12count'}",low,,,
Classic Coffee Black Sealed Bottle Original & imported Quality 50g,929.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
"MultiCafe Classic Pure Instant coffee (25 Saches Box) for 25 Cups, 50 gm box (Expiry Date 2026)",825.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
Klassno Coffee Classic 1.5g (10 Sachet) (Imported),300.0,0,0,daraz.pk,Unknown,instant,"{'value': 5.0, 'unit': 'g', 'display': '5g'}",low,,,
Nescafyyyy Classic Double Filtered Coffee Granule Glass Bottle | 25 cups coffe inside | 50g | In best & orignal quality | Imported,920.0,0,0,daraz.pk,Unknown,instant,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
ARABIC COFFEE (GAHWA) 120GM,599.0,0,0,daraz.pk,Unknown,instant,"{'value': 0, 'unit': 'unknown', 'display': 'unknown'}",low,,,
"Roasted Coffee Beans, Strong Dark Roast, 50g ( From Saudi Arab ) 100% Pure n Natural Whole Beans,Black Coffee Arabica Coffee Beans, 50 Gram",380.0,0,0,daraz.pk,Unknown,beans,"{'value': 50.0, 'unit': 'g', 'display': '50g'}",low,,,
Coffee 3 in 1 Copa Cafe 18g (2 sachets),235.0,0,0,daraz.pk,Unknown,coffee mix,"{'value': 18.0, 'unit': 'g', 'display': '18g'}",low,,,
Date Seed Coffee 150g,530.0,0,0,daraz.pk,Unknown,instant,"{'value': 150.0, 'unit': 'g', 'display': '150g'}",low,,,
